Country,Year,Month,Events,Fatalities
Mozambique,2018,June,12,43
Mozambique,2018,July,6,15
Mozambique,2018,August,5,2
Mozambique,2018,September,6,16
Mozambique,2018,October,10,8
Mozambique,2018,November,8,23
Mozambique,2018,December,14,31
Mozambique,2019,January,14,27
Mozambique,2019,February,11,29
Mozambique,2019,March,11,22
Mozambique,2019,April,7,5
Mozambique,2019,May,24,30
Mozambique,2019,June,9,30
Mozambique,2019,July,21,25
Mozambique,2019,August,25,36
Mozambique,2019,September,44,42
Mozambique,2019,October,26,28
Mozambique,2019,November,34,68
Mozambique,2019,December,26,36
Mozambique,2020,January,29,34
Mozambique,2020,February,33,42
Mozambique,2020,March,28,25
Mozambique,2020,April,36,133
Mozambique,2020,May,42,79
Mozambique,2020,June,46,144
Mozambique,2020,July,34,82
Mozambique,2020,August,25,70
Mozambique,2020,September,43,79
Mozambique,2020,October,34,29
Mozambique,2020,November,23,63
Mozambique,2020,December,25,47
Mozambique,2021,January,14,27
Mozambique,2021,February,12,21
Mozambique,2021,March,25,230
Mozambique,2021,April,12,26
Mozambique,2021,May,15,21
Mozambique,2021,June,15,29
Mozambique,2021,July,18,31
Mozambique,2021,August,9,19
Mozambique,2021,September,18,48
Mozambique,2021,October,13,20
Mozambique,2021,November,20,27
Mozambique,2021,December,18,17
Mozambique,2022,January,36,52
Mozambique,2022,February,24,40
Mozambique,2022,March,17,33
Mozambique,2022,April,10,10
Mozambique,2022,May,36,27
Mozambique,2022,June,49,61
Mozambique,2022,July,21,22
Mozambique,2022,August,42,52
Mozambique,2022,September,28,61
Mozambique,2022,October,30,54
Mozambique,2022,November,25,26
Mozambique,2022,December,15,22
Mozambique,2023,January,8,4
Mozambique,2023,February,12,13
Mozambique,2023,March,11,6
Mozambique,2023,April,2,0
Mozambique,2023,May,9,4
Mozambique,2023,June,11,12
Mozambique,2023,July,10,12
Mozambique,2023,August,4,4
Mozambique,2023,September,15,15
Mozambique,2023,October,23,6
Mozambique,2023,November,13,10
Mozambique,2023,December,14,10
Mozambique,2024,January,26,64
Mozambique,2024,February,25,25
Mozambique,2024,March,7,13
Mozambique,2024,April,18,27
Mozambique,2024,May,20,14
Mozambique,2024,June,15,13
Mozambique,2024,July,12,9
Mozambique,2024,August,13,1
Mozambique,2024,September,22,11
Mozambique,2024,October,25,20
Mozambique,2024,November,37,29
Mozambique,2024,December,26,33
Mozambique,2025,January,33,32
Mozambique,2025,February,21,27
Mozambique,2025,March,26,25
Mozambique,2025,April,17,7
Mozambique,2025,May,5,5
Mozambique,2025,June,11,11
Mozambique,2025,July,25,29
Mozambique,2025,August,25,27
Mozambique,2025,September,31,66
Mozambique,2025,October,21,33
Mozambique,2025,November,35,67
Mozambique,2025,December,10,15
Mozambique,2026,January,9,5
Mozambique,2026,February,13,1
Mozambique,2026,March,5,17
Mozambique,2026,April,9,4
Myanmar,2010,January,7,3
Myanmar,2010,February,9,6
Myanmar,2010,March,7,15
Myanmar,2010,April,8,15
Myanmar,2010,May,5,4
Myanmar,2010,June,0,0
Myanmar,2010,July,6,4
Myanmar,2010,August,3,3
Myanmar,2010,September,5,3
Myanmar,2010,October,3,3
Myanmar,2010,November,9,4
Myanmar,2010,December,4,9
Myanmar,2011,January,1,1
Myanmar,2011,February,3,5
Myanmar,2011,March,11,4
Myanmar,2011,April,9,11
Myanmar,2011,May,3,1
Myanmar,2011,June,27,32
Myanmar,2011,July,5,4
Myanmar,2011,August,10,11
Myanmar,2011,September,9,5
Myanmar,2011,October,31,24
Myanmar,2011,November,15,28
Myanmar,2011,December,12,6
Myanmar,2012,January,8,12
Myanmar,2012,February,1,2
Myanmar,2012,March,12,3
Myanmar,2012,April,7,6
Myanmar,2012,May,8,4
Myanmar,2012,June,27,63
Myanmar,2012,July,15,17
Myanmar,2012,August,9,3
Myanmar,2012,September,5,2
Myanmar,2012,October,15,67
Myanmar,2012,November,4,1
Myanmar,2012,December,8,1
Myanmar,2013,January,8,12
Myanmar,2013,February,7,5
Myanmar,2013,March,17,38
Myanmar,2013,April,11,11
Myanmar,2013,May,7,4
Myanmar,2013,June,5,3
Myanmar,2013,July,5,2
Myanmar,2013,August,8,3
Myanmar,2013,September,11,5
Myanmar,2013,October,15,15
Myanmar,2013,November,12,6
Myanmar,2013,December,5,9
Myanmar,2014,January,14,53
Myanmar,2014,February,1,0
Myanmar,2014,March,10,1
Myanmar,2014,April,7,0
Myanmar,2014,May,15,6
Myanmar,2014,June,7,5
Myanmar,2014,July,11,4
Myanmar,2014,August,7,2
Myanmar,2014,September,6,6
Myanmar,2014,October,15,14
Myanmar,2014,November,9,4
Myanmar,2014,December,5,6
Myanmar,2015,January,14,12
Myanmar,2015,February,16,108
Myanmar,2015,March,7,7
Myanmar,2015,April,16,7
Myanmar,2015,May,7,3
Myanmar,2015,June,6,2
Myanmar,2015,July,4,2
Myanmar,2015,August,4,1
Myanmar,2015,September,7,1
Myanmar,2015,October,16,5
Myanmar,2015,November,19,22
Myanmar,2015,December,8,3
Myanmar,2016,January,9,2
Myanmar,2016,February,10,15
Myanmar,2016,March,15,4
Myanmar,2016,April,2,0
Myanmar,2016,May,21,28
Myanmar,2016,June,15,27
Myanmar,2016,July,11,8
Myanmar,2016,August,8,6
Myanmar,2016,September,5,4
Myanmar,2016,October,25,33
Myanmar,2016,November,46,129
Myanmar,2016,December,38,45
Myanmar,2017,January,14,13
Myanmar,2017,February,10,7
Myanmar,2017,March,7,3
Myanmar,2017,April,7,6
Myanmar,2017,May,13,10
Myanmar,2017,June,8,7
Myanmar,2017,July,17,10
Myanmar,2017,August,95,974
Myanmar,2017,September,14,46
Myanmar,2017,October,9,3
Myanmar,2017,November,5,3
Myanmar,2017,December,23,8
Myanmar,2018,January,13,21
Myanmar,2018,February,8,3
Myanmar,2018,March,12,2
Myanmar,2018,April,16,10
Myanmar,2018,May,17,11
Myanmar,2018,June,8,5
Myanmar,2018,July,15,9
Myanmar,2018,August,19,8
Myanmar,2018,September,23,12
Myanmar,2018,October,29,7
Myanmar,2018,November,13,5
Myanmar,2018,December,19,8
Myanmar,2019,January,20,3
Myanmar,2019,February,21,18
Myanmar,2019,March,46,24
Myanmar,2019,April,18,24
Myanmar,2019,May,35,24
Myanmar,2019,June,27,16
Myanmar,2019,July,19,10
Myanmar,2019,August,28,16
Myanmar,2019,September,34,12
Myanmar,2019,October,53,14
Myanmar,2019,November,32,13
Myanmar,2019,December,42,22
Myanmar,2020,January,52,27
Myanmar,2020,February,46,17
Myanmar,2020,March,70,59
Myanmar,2020,April,41,48
Myanmar,2020,May,42,14
Myanmar,2020,June,37,13
Myanmar,2020,July,38,16
Myanmar,2020,August,40,22
Myanmar,2020,September,48,22
Myanmar,2020,October,60,19
Myanmar,2020,November,23,7
Myanmar,2020,December,15,3
Myanmar,2021,January,34,13
Myanmar,2021,February,54,33
Myanmar,2021,March,318,453
Myanmar,2021,April,165,187
Myanmar,2021,May,254,166
Myanmar,2021,June,264,203
Myanmar,2021,July,201,197
Myanmar,2021,August,229,148
Myanmar,2021,September,321,285
Myanmar,2021,October,349,283
Myanmar,2021,November,311,285
Myanmar,2021,December,286,292
Myanmar,2022,January,315,319
Myanmar,2022,February,216,234
Myanmar,2022,March,243,253
Myanmar,2022,April,297,266
Myanmar,2022,May,328,359
Myanmar,2022,June,316,300
Myanmar,2022,July,309,278
Myanmar,2022,August,323,355
Myanmar,2022,September,297,199
Myanmar,2022,October,335,336
Myanmar,2022,November,320,253
Myanmar,2022,December,232,220
Myanmar,2023,January,291,265
Myanmar,2023,February,255,234
Myanmar,2023,March,308,308
Myanmar,2023,April,255,375
Myanmar,2023,May,277,264
Myanmar,2023,June,298,281
Myanmar,2023,July,313,271
Myanmar,2023,August,303,224
Myanmar,2023,September,295,258
Myanmar,2023,October,281,290
Myanmar,2023,November,367,358
Myanmar,2023,December,382,337
Myanmar,2024,January,351,468
Myanmar,2024,February,304,314
Myanmar,2024,March,374,333
Myanmar,2024,April,335,274
Myanmar,2024,May,342,412
Myanmar,2024,June,299,361
Myanmar,2024,July,322,407
Myanmar,2024,August,301,479
Myanmar,2024,September,282,287
Myanmar,2024,October,327,338
Myanmar,2024,November,298,278
Myanmar,2024,December,364,201
Myanmar,2025,January,346,293
Myanmar,2025,February,343,269
Myanmar,2025,March,309,268
Myanmar,2025,April,308,293
Myanmar,2025,May,290,324
Myanmar,2025,June,282,222
Myanmar,2025,July,259,264
Myanmar,2025,August,340,402
Myanmar,2025,September,326,278
Myanmar,2025,October,367,307
Myanmar,2025,November,266,194
Myanmar,2025,December,242,294
Myanmar,2026,January,287,221
Myanmar,2026,February,297,194
Myanmar,2026,March,292,520
Myanmar,2026,April,119,83
Niger,1997,January,1,1
Niger,1997,February,2,0
Niger,1997,March,0,0
Niger,1997,April,0,0
Niger,1997,May,0,0
Niger,1997,June,1,0
Niger,1997,July,1,12
Niger,1997,August,0,0
Niger,1997,September,0,0
Niger,1997,October,1,0
Niger,1997,November,1,0
Niger,1997,December,0,0
Niger,1998,January,1,1
Niger,1998,February,1,0
Niger,1998,March,0,0
Niger,1998,April,1,0
Niger,1998,May,0,0
Niger,1998,June,0,0
Niger,1998,July,0,0
Niger,1998,August,0,0
Niger,1998,September,0,0
Niger,1998,October,0,0
Niger,1998,November,0,0
Niger,1998,December,1,150
Niger,1999,January,0,0
Niger,1999,February,0,0
Niger,1999,March,1,0
Niger,1999,April,1,0
Niger,1999,May,0,0
Niger,1999,June,0,0
Niger,1999,July,0,0
Niger,1999,August,0,0
Niger,1999,September,0,0
Niger,1999,October,1,0
Niger,1999,November,0,0
Niger,1999,December,0,0
Niger,2000,January,0,0
Niger,2000,February,0,0
Niger,2000,March,0,0
Niger,2000,April,0,0
Niger,2000,May,0,0
Niger,2000,June,1,0
Niger,2000,July,0,0
Niger,2000,August,0,0
Niger,2000,September,0,0
Niger,2000,October,0,0
Niger,2000,November,0,0
Niger,2000,December,0,0
Niger,2001,January,1,0
Niger,2001,February,0,0
Niger,2001,March,1,0
Niger,2001,April,0,0
Niger,2001,May,0,0
Niger,2001,June,0,0
Niger,2001,July,0,0
Niger,2001,August,0,0
Niger,2001,September,0,0
Niger,2001,October,0,0
Niger,2001,November,0,0
Niger,2001,December,0,0
Niger,2002,January,0,0
Niger,2002,February,1,1
Niger,2002,March,0,0
Niger,2002,April,0,0
Niger,2002,May,0,0
Niger,2002,June,0,0
Niger,2002,July,0,0
Niger,2002,August,3,72
Niger,2002,September,0,0
Niger,2002,October,0,0
Niger,2002,November,0,0
Niger,2002,December,0,0
Niger,2003,January,0,0
Niger,2003,February,0,0
Niger,2003,March,0,0
Niger,2003,April,0,0
Niger,2003,May,0,0
Niger,2003,June,0,0
Niger,2003,July,0,0
Niger,2003,August,0,0
Niger,2003,September,0,0
Niger,2003,October,0,0
Niger,2003,November,0,0
Niger,2003,December,0,0
Niger,2004,January,0,0
Niger,2004,February,0,0
Niger,2004,March,0,0
Niger,2004,April,0,0
Niger,2004,May,0,0
Niger,2004,June,1,0
Niger,2004,July,1,0
Niger,2004,August,1,0
Niger,2004,September,0,0
Niger,2004,October,0,0
Niger,2004,November,0,0
Niger,2004,December,0,0
Niger,2005,January,0,0
Niger,2005,February,0,0
Niger,2005,March,0,0
Niger,2005,April,0,0
Niger,2005,May,0,0
Niger,2005,June,0,0
Niger,2005,July,0,0
Niger,2005,August,0,0
Niger,2005,September,0,0
Niger,2005,October,0,0
Niger,2005,November,1,0
Niger,2005,December,1,1
Niger,2006,January,0,0
Niger,2006,February,0,0
Niger,2006,March,0,0
Niger,2006,April,0,0
Niger,2006,May,0,0
Niger,2006,June,0,0
Niger,2006,July,0,0
Niger,2006,August,2,0
Niger,2006,September,0,0
Niger,2006,October,0,0
Niger,2006,November,0,0
Niger,2006,December,0,0
Niger,2007,January,0,0
Niger,2007,February,0,0
Niger,2007,March,0,0
Niger,2007,April,0,0
Niger,2007,May,0,0
Niger,2007,June,2,0
Niger,2007,July,1,0
Niger,2007,August,3,2
Niger,2007,September,1,2
Niger,2007,October,0,0
Niger,2007,November,1,0
Niger,2007,December,2,8
Niger,2008,January,3,4
Niger,2008,February,0,0
Niger,2008,March,0,0
Niger,2008,April,0,0
Niger,2008,May,1,0
Niger,2008,June,2,0
Niger,2008,July,1,0
Niger,2008,August,0,0
Niger,2008,September,0,0
Niger,2008,October,0,0
Niger,2008,November,0,0
Niger,2008,December,1,0
Niger,2009,January,1,0
Niger,2009,February,0,0
Niger,2009,March,1,0
Niger,2009,April,0,0
Niger,2009,May,0,0
Niger,2009,June,0,0
Niger,2009,July,0,0
Niger,2009,August,0,0
Niger,2009,September,0,0
Niger,2009,October,0,0
Niger,2009,November,0,0
Niger,2009,December,2,5
Niger,2010,January,0,0
Niger,2010,February,0,0
Niger,2010,March,0,0
Niger,2010,April,1,0
Niger,2010,May,0,0
Niger,2010,June,0,0
Niger,2010,July,1,1
Niger,2010,August,0,0
Niger,2010,September,2,0
Niger,2010,October,0,0
Niger,2010,November,0,0
Niger,2010,December,0,0
Niger,2011,January,0,0
Niger,2011,February,0,0
Niger,2011,March,0,0
Niger,2011,April,0,0
Niger,2011,May,0,0
Niger,2011,June,0,0
Niger,2011,July,0,0
Niger,2011,August,0,0
Niger,2011,September,0,0
Niger,2011,October,0,0
Niger,2011,November,0,0
Niger,2011,December,0,0
Niger,2012,January,0,0
Niger,2012,February,0,0
Niger,2012,March,1,1
Niger,2012,April,0,0
Niger,2012,May,1,7
Niger,2012,June,0,0
Niger,2012,July,0,0
Niger,2012,August,1,0
Niger,2012,September,0,0
Niger,2012,October,2,0
Niger,2012,November,0,0
Niger,2012,December,0,0
Niger,2013,January,0,0
Niger,2013,February,0,0
Niger,2013,March,0,0
Niger,2013,April,0,0
Niger,2013,May,1,0
Niger,2013,June,1,4
Niger,2013,July,0,0
Niger,2013,August,0,0
Niger,2013,September,1,0
Niger,2013,October,0,0
Niger,2013,November,0,0
Niger,2013,December,0,0
Niger,2014,January,0,0
Niger,2014,February,0,0
Niger,2014,March,0,0
Niger,2014,April,0,0
Niger,2014,May,2,0
Niger,2014,June,0,0
Niger,2014,July,0,0
Niger,2014,August,0,0
Niger,2014,September,0,0
Niger,2014,October,0,0
Niger,2014,November,1,0
Niger,2014,December,0,0
Niger,2015,January,1,0
Niger,2015,February,4,45
Niger,2015,March,5,21
Niger,2015,April,0,0
Niger,2015,May,1,5
Niger,2015,June,3,44
Niger,2015,July,2,15
Niger,2015,August,0,0
Niger,2015,September,1,15
Niger,2015,October,2,15
Niger,2015,November,1,4
Niger,2015,December,0,0
Niger,2016,January,0,0
Niger,2016,February,0,0
Niger,2016,March,0,0
Niger,2016,April,1,3
Niger,2016,May,2,15
Niger,2016,June,1,1
Niger,2016,July,0,0
Niger,2016,August,1,5
Niger,2016,September,1,2
Niger,2016,October,0,0
Niger,2016,November,1,3
Niger,2016,December,0,0
Niger,2017,January,0,0
Niger,2017,February,0,0
Niger,2017,March,0,0
Niger,2017,April,0,0
Niger,2017,May,0,0
Niger,2017,June,1,5
Niger,2017,July,7,31
Niger,2017,August,1,0
Niger,2017,September,3,1
Niger,2017,October,1,1
Niger,2017,November,0,0
Niger,2017,December,0,0
Niger,2018,January,0,0
Niger,2018,February,7,7
Niger,2018,March,2,6
Niger,2018,April,6,56
Niger,2018,May,3,20
Niger,2018,June,9,24
Niger,2018,July,3,2
Niger,2018,August,3,1
Niger,2018,September,6,7
Niger,2018,October,5,4
Niger,2018,November,9,14
Niger,2018,December,14,11
Niger,2019,January,15,15
Niger,2019,February,13,15
Niger,2019,March,18,40
Niger,2019,April,14,19
Niger,2019,May,23,30
Niger,2019,June,25,21
Niger,2019,July,18,8
Niger,2019,August,13,20
Niger,2019,September,8,3
Niger,2019,October,14,13
Niger,2019,November,15,12
Niger,2019,December,16,6
Niger,2020,January,29,32
Niger,2020,February,22,30
Niger,2020,March,34,123
Niger,2020,April,11,12
Niger,2020,May,17,54
Niger,2020,June,19,9
Niger,2020,July,24,36
Niger,2020,August,23,18
Niger,2020,September,18,8
Niger,2020,October,23,11
Niger,2020,November,36,18
Niger,2020,December,32,69
Niger,2021,January,17,117
Niger,2021,February,12,14
Niger,2021,March,30,247
Niger,2021,April,15,72
Niger,2021,May,20,41
Niger,2021,June,13,32
Niger,2021,July,24,36
Niger,2021,August,21,99
Niger,2021,September,7,12
Niger,2021,October,26,29
Niger,2021,November,4,10
Niger,2021,December,25,56
Niger,2022,January,31,29
Niger,2022,February,10,35
Niger,2022,March,13,49
Niger,2022,April,17,13
Niger,2022,May,24,39
Niger,2022,June,21,19
Niger,2022,July,45,18
Niger,2022,August,47,30
Niger,2022,September,57,50
Niger,2022,October,53,51
Niger,2022,November,40,28
Niger,2022,December,48,30
Niger,2023,January,39,40
Niger,2023,February,28,27
Niger,2023,March,31,20
Niger,2023,April,20,23
Niger,2023,May,32,17
Niger,2023,June,26,35
Niger,2023,July,12,24
Niger,2023,August,30,114
Niger,2023,September,11,17
Niger,2023,October,15,53
Niger,2023,November,19,16
Niger,2023,December,14,32
Niger,2024,January,20,17
Niger,2024,February,34,42
Niger,2024,March,21,15
Niger,2024,April,14,25
Niger,2024,May,16,64
Niger,2024,June,12,53
Niger,2024,July,17,29
Niger,2024,August,18,48
Niger,2024,September,7,6
Niger,2024,October,13,4
Niger,2024,November,8,19
Niger,2024,December,11,84
Niger,2025,January,26,28
Niger,2025,February,12,22
Niger,2025,March,17,68
Niger,2025,April,19,34
Niger,2025,May,30,98
Niger,2025,June,31,206
Niger,2025,July,32,155
Niger,2025,August,23,57
Niger,2025,September,14,77
Niger,2025,October,22,43
Niger,2025,November,21,14
Niger,2025,December,15,21
Niger,2026,January,24,86
Niger,2026,February,17,46
Niger,2026,March,31,129
Niger,2026,April,15,35
Nigeria,1997,January,4,0
Nigeria,1997,February,5,5
Nigeria,1997,March,7,6
Nigeria,1997,April,3,47
Nigeria,1997,May,4,9
Nigeria,1997,June,1,5
Nigeria,1997,July,3,4
Nigeria,1997,August,1,0
Nigeria,1997,September,4,6
Nigeria,1997,October,2,0
Nigeria,1997,November,2,0
Nigeria,1997,December,6,1
Nigeria,1998,January,4,0
Nigeria,1998,February,3,26
Nigeria,1998,March,3,41
Nigeria,1998,April,7,13
Nigeria,1998,May,5,37
Nigeria,1998,June,1,0
Nigeria,1998,July,5,26
Nigeria,1998,August,2,4
Nigeria,1998,September,1,13
Nigeria,1998,October,6,701
Nigeria,1998,November,6,36
Nigeria,1998,December,6,1
Nigeria,1999,January,2,5
Nigeria,1999,February,2,0
Nigeria,1999,March,3,1
Nigeria,1999,April,2,16
Nigeria,1999,May,5,10
Nigeria,1999,June,15,134
Nigeria,1999,July,7,11
Nigeria,1999,August,5,226
Nigeria,1999,September,5,23
Nigeria,1999,October,2,4
Nigeria,1999,November,5,25
Nigeria,1999,December,5,8
Nigeria,2000,January,3,6
Nigeria,2000,February,1,0
Nigeria,2000,March,5,6
Nigeria,2000,April,2,1
Nigeria,2000,May,12,112
Nigeria,2000,June,5,38
Nigeria,2000,July,3,1
Nigeria,2000,August,3,1
Nigeria,2000,September,1,1
Nigeria,2000,October,3,4
Nigeria,2000,November,6,25
Nigeria,2000,December,1,0
Nigeria,2001,January,2,3
Nigeria,2001,February,2,1
Nigeria,2001,March,1,0
Nigeria,2001,April,3,0
Nigeria,2001,May,3,17
Nigeria,2001,June,1,0
Nigeria,2001,July,3,23
Nigeria,2001,August,7,5
Nigeria,2001,September,7,12
Nigeria,2001,October,11,197
Nigeria,2001,November,5,54
Nigeria,2001,December,7,10
Nigeria,2002,January,2,0
Nigeria,2002,February,4,24
Nigeria,2002,March,5,22
Nigeria,2002,April,2,6
Nigeria,2002,May,10,27
Nigeria,2002,June,8,64
Nigeria,2002,July,8,22
Nigeria,2002,August,3,2
Nigeria,2002,September,8,13
Nigeria,2002,October,3,11
Nigeria,2002,November,6,88
Nigeria,2002,December,4,4
Nigeria,2003,January,9,18
Nigeria,2003,February,8,175
Nigeria,2003,March,15,18
Nigeria,2003,April,7,22
Nigeria,2003,May,10,25
Nigeria,2003,June,5,13
Nigeria,2003,July,10,31
Nigeria,2003,August,5,17
Nigeria,2003,September,5,24
Nigeria,2003,October,4,15
Nigeria,2003,November,6,10
Nigeria,2003,December,3,55
Nigeria,2004,January,8,3
Nigeria,2004,February,10,147
Nigeria,2004,March,13,51
Nigeria,2004,April,11,0
Nigeria,2004,May,15,1961
Nigeria,2004,June,6,0
Nigeria,2004,July,8,11
Nigeria,2004,August,6,0
Nigeria,2004,September,4,21
Nigeria,2004,October,4,0
Nigeria,2004,November,10,7
Nigeria,2004,December,6,3
Nigeria,2005,January,4,0
Nigeria,2005,February,4,4
Nigeria,2005,March,2,0
Nigeria,2005,April,7,10
Nigeria,2005,May,6,3
Nigeria,2005,June,6,9
Nigeria,2005,July,6,2
Nigeria,2005,August,5,10
Nigeria,2005,September,4,2
Nigeria,2005,October,5,10
Nigeria,2005,November,1,1
Nigeria,2005,December,4,0
Nigeria,2006,January,1,1
Nigeria,2006,February,8,33
Nigeria,2006,March,4,7
Nigeria,2006,April,2,1
Nigeria,2006,May,2,0
Nigeria,2006,June,4,0
Nigeria,2006,July,4,0
Nigeria,2006,August,6,0
Nigeria,2006,September,1,1
Nigeria,2006,October,5,7
Nigeria,2006,November,4,3
Nigeria,2006,December,5,0
Nigeria,2007,January,18,36
Nigeria,2007,February,11,3
Nigeria,2007,March,10,2
Nigeria,2007,April,12,9
Nigeria,2007,May,10,2
Nigeria,2007,June,11,13
Nigeria,2007,July,16,9
Nigeria,2007,August,5,6
Nigeria,2007,September,10,4
Nigeria,2007,October,10,2
Nigeria,2007,November,2,1
Nigeria,2007,December,8,65
Nigeria,2008,January,6,3
Nigeria,2008,February,6,31
Nigeria,2008,March,6,4
Nigeria,2008,April,5,4
Nigeria,2008,May,8,11
Nigeria,2008,June,8,5
Nigeria,2008,July,3,1
Nigeria,2008,August,8,15
Nigeria,2008,September,7,1
Nigeria,2008,October,7,10
Nigeria,2008,November,7,3
Nigeria,2008,December,8,10
Nigeria,2009,January,6,0
Nigeria,2009,February,4,13
Nigeria,2009,March,9,4
Nigeria,2009,April,3,0
Nigeria,2009,May,10,1002
Nigeria,2009,June,4,1
Nigeria,2009,July,12,8
Nigeria,2009,August,1,0
Nigeria,2009,September,7,7
Nigeria,2009,October,1,1
Nigeria,2009,November,7,5
Nigeria,2009,December,6,10
Nigeria,2010,January,33,732
Nigeria,2010,February,16,18
Nigeria,2010,March,33,348
Nigeria,2010,April,25,194
Nigeria,2010,May,15,17
Nigeria,2010,June,10,7
Nigeria,2010,July,8,17
Nigeria,2010,August,9,4
Nigeria,2010,September,7,8
Nigeria,2010,October,9,28
Nigeria,2010,November,10,6
Nigeria,2010,December,15,65
Nigeria,2011,January,22,82
Nigeria,2011,February,11,48
Nigeria,2011,March,19,43
Nigeria,2011,April,42,1193
Nigeria,2011,May,9,28
Nigeria,2011,June,10,45
Nigeria,2011,July,10,124
Nigeria,2011,August,15,61
Nigeria,2011,September,11,36
